"label","time","transmission_investment"
"Total I log & I log",2.02,1.22867406793551e-53
"Total I log & I log",2.03,1.88486008520592e-52
"Total I log & I log",2.04,5.51571209955064e-51
"Total I log & I log",2.05,1.85774989134677e-49
"Total I log & I log",2.06,5.9876570262576e-48
"Total I log & I log",2.07,1.72066480258786e-46
"Total I log & I log",2.08,4.23776921393497e-45
"Total I log & I log",2.09,9.21121861271821e-44
"Total I log & I log",2.1,1.68059701029312e-42
"Total I log & I log",2.11,2.85138490221729e-41
"Total I log & I log",2.12,4.12176512004635e-40
"Total I log & I log",2.13,5.10094644141674e-39
"Total I log & I log",2.14,5.82412325612539e-38
"Total I log & I log",2.15,6.13023881131074e-37
"Total I log & I log",2.16,5.67380565095171e-36
"Total I log & I log",2.17,4.92623314678876e-35
"Total I log & I log",2.18,4.0141078924658e-34
"Total I log & I log",2.19,2.86119874639674e-33
"Total I log & I log",2.2,1.88097232124228e-32
"Total I log & I log",2.21,1.16698031992256e-31
"Total I log & I log",2.22,6.72889308011344e-31
"Total I log & I log",2.23,3.6205369857359e-30
"Total I log & I log",2.24,1.83065002356533e-29
"Total I log & I log",2.25,8.72212345900476e-29
"Total I log & I log",2.26,3.92545741657178e-28
"Total I log & I log",2.27,1.67304335453786e-27
"Total I log & I log",2.28,6.77126422462669e-27
"Total I log & I log",2.29,2.60862439262467e-26
"Total I log & I log",2.3,9.58858296936127e-26
"Total I log & I log",2.31,3.36999204158791e-25
"Total I log & I log",2.32,1.1348298033621e-24
"Total I log & I log",2.33,3.6685501014249e-24
"Total I log & I log",2.34,1.14054995838054e-23
"Total I log & I log",2.35,3.41615104915867e-23
"Total I log & I log",2.36,9.87349555700601e-23
"Total I log & I log",2.37,2.75793897677998e-22
"Total I log & I log",2.38,7.45610493735165e-22
"Total I log & I log",2.39,1.95367754792261e-21
"Total I log & I log",2.4,4.96793662522301e-21
"Total I log & I log",2.41,1.22749770407518e-20
"Total I log & I log",2.42,2.95051935526948e-20
"Total I log & I log",2.43,6.90708890220922e-20
"Total I log & I log",2.44,1.57641921859575e-19
"Total I log & I log",2.45,3.51129111541313e-19
"Total I log & I log",2.46,7.64006686140949e-19
"Total I log & I log",2.47,1.62539574039578e-18
"Total I log & I log",2.48,3.38399714714057e-18
"Total I log & I log",2.49,6.90031619437807e-18
"Total I log & I log",2.5,1.37917162096342e-17
"Total I log & I log",2.51,2.70398363171568e-17
"Total I log & I log",2.52,5.20399842386472e-17
"Total I log & I log",2.53,9.83816702533131e-17
"Total I log & I log",2.54,1.82817677824609e-16
"Total I log & I log",2.55,3.34132984146049e-16
"Total I log & I log",2.56,6.01001771197824e-16
"Total I log & I log",2.57,1.0644713130942e-15
"Total I log & I log",2.58,1.85750372555045e-15
"Total I log & I log",2.59,3.19512862073544e-15
"Total I log & I log",2.6,5.42032751836124e-15
"Total I log & I log",2.61,9.07293087688498e-15
"Total I log & I log",2.62,1.49917424773759e-14
"Total I log & I log",2.63,2.44640452076489e-14
"Total I log & I log",2.64,3.94418561347036e-14
"Total I log & I log",2.65,6.28511278642918e-14
"Total I log & I log",2.66,9.90289189026528e-14
"Total I log & I log",2.67,1.54334847604213e-13
"Total I log & I log",2.68,2.37997414392106e-13
"Total I log & I log",2.69,3.63273636607846e-13
"Total I log & I log",2.7,5.49022537234123e-13
"Total I log & I log",2.71,8.21820116609552e-13
"Total I log & I log",2.72,1.21877628288348e-12
"Total I log & I log",2.73,1.79125370203526e-12
"Total I log & I log",2.74,2.60973549761227e-12
"Total I log & I log",2.75,3.77014415375515e-12
"Total I log & I log",2.76,5.40197870279266e-12
"Total I log & I log",2.77,7.67871231751284e-12
"Total I log & I log",2.78,1.08309785248204e-11
"Total I log & I log",2.79,1.51631723925361e-11
"Total I log & I log",2.8,2.10742037146002e-11
"Total I log & I log",2.81,2.90832633471388e-11
"Total I log & I log",2.82,3.98616013007659e-11
"Total I log & I log",2.83,5.42714676346678e-11
"Total I log & I log",2.84,7.34135318815781e-11
"Total I log & I log",2.85,9.86842775436593e-11
"Total I log & I log",2.86,1.31845061152251e-10
"Total I log & I log",2.87,1.75104730981731e-10
"Total I log & I log",2.88,2.312179195803e-10
"Total I log & I log",2.89,3.03601351800785e-10
"Total I log & I log",2.9,3.96470748874107e-10
"Total I log & I log",2.91,5.15001153441312e-10
"Total I log & I log",2.92,6.6551375103496e-10
"Total I log & I log",2.93,8.55692516806216e-10
"Total I log & I log",2.94,1.09483426878353e-09
"Total I log & I log",2.95,1.39413596095265e-09
"Total I log & I log",2.96,1.76702329230169e-09
"Total I log & I log",2.97,2.22952494686086e-09
"Total I log & I log",2.98,2.80069700000751e-09
"Total I log & I log",2.99,3.50310223939296e-09
"Total I log & I log",3,4.36334933262286e-09
"Total I log & I log",3.01,5.40504113606675e-09
"Total I log & I log",3.02,6.67135287509058e-09
"Total I log & I log",3.03,9.17227821413429e-09
"Total I log & I log",3.04,1.46072248593842e-08
"Total I log & I log",3.05,2.5425413740222e-08
"Total I log & I log",3.06,4.5571914561892e-08
"Total I log & I log",3.07,8.1239720076658e-08
"Total I log & I log",3.08,1.41829759912481e-07
"Total I log & I log",3.09,2.41121957495216e-07
"Total I log & I log",3.1,3.99157938564515e-07
"Total I log & I log",3.11,6.43485277110916e-07
"Total I log & I log",3.12,1.01190104460085e-06
"Total I log & I log",3.13,1.55475339548449e-06
"Total I log & I log",3.14,2.33760675281109e-06
"Total I log & I log",3.15,3.44441065040462e-06
"Total I log & I log",3.16,4.98043230924823e-06
"Total I log & I log",3.17,7.07392677274654e-06
"Total I log & I log",3.18,9.88424118751566e-06
"Total I log & I log",3.19,1.36067173896267e-05
"Total I log & I log",3.2,1.84431328158895e-05
"Total I log & I log",3.21,2.46748387233831e-05
"Total I log & I log",3.22,3.2560162765955e-05
"Total I log & I log",3.23,4.24905622818482e-05
"Total I log & I log",3.24,5.48098000148506e-05
"Total I log & I log",3.25,6.99354337734381e-05
"Total I log & I log",3.26,8.83631801182676e-05
"Total I log & I log",3.27,0.000110587760881789
"Total I log & I log",3.28,0.000137153134294189
"Total I log & I log",3.29,0.000168645086840286
"Total I log & I log",3.3,0.00020570022485538
"Total I log & I log",3.31,0.000248991933039351
"Total I log & I log",3.32,0.000299223238526506
"Total I log & I log",3.33,0.000357126361872473
"Total I log & I log",3.34,0.000423461844940156
"Total I log & I log",3.35,0.000499014203019804
"Total I log & I log",3.36,0.000584589881636044
"Total I log & I log",3.37,0.000681013223918599
"Total I log & I log",3.38,0.000789118869254416
"Total I log & I log",3.39,0.000909747810641676
"Total I log & I log",3.4,0.00104374435634125
"Total I log & I log",3.41,0.00119195295591286
"Total I log & I log",3.42,0.00135521384303872
"Total I log & I log",3.43,0.00153435797264137
"Total I log & I log",3.44,0.00173020440647208
"Total I log & I log",3.45,0.00194355621303791
"Total I log & I log",3.46,0.00217519683279436
"Total I log & I log",3.47,0.00242588713505157
"Total I log & I log",3.48,0.00269636371957314
"Total I log & I log",3.49,0.00298733424351134
"Total I log & I log",3.5,0.00329947413014495
"Total I log & I log",3.51,0.00363342739598862
"Total I log & I log",3.52,0.00398980491320033
"Total I log & I log",3.53,0.00436918222961034
"Total I log & I log",3.54,0.00477209728173117
"Total I log & I log",3.55,0.00519904952731596
"Total I log & I log",3.56,0.00565049938224501
"Total I log & I log",3.57,0.00612686808983483
"Total I log & I log",3.58,0.00662853713698679
"Total I log & I log",3.59,0.00715584814761812
"Total I log & I log",3.6,0.00770910265519324
"Total I log & I log",3.61,0.00828856257475932
"Total I log & I log",3.62,0.00889445041624805
"Total I log & I log",3.63,0.0095269500605585
"Total I log & I log",3.64,0.0101862071555558
"Total I log & I log",3.65,0.0108723301317806
"Total I log & I log",3.66,0.0115853872786733
"Total I log & I log",3.67,0.0123254190112974
"Total I log & I log",3.68,0.0130924290927205
"Total I log & I log",3.69,0.0138863855473714
"Total I log & I log",3.7,0.0147072237277339
"Total I log & I log",3.71,0.0155548490062186
"Total I log & I log",3.72,0.0164291375610131
"Total I log & I log",3.73,0.0173299375469379
"Total I log & I log",3.74,0.0182570698477992
"Total I log & I log",3.75,0.019210329798612
"Total I log & I log",3.76,0.0201894882329139
"Total I log & I log",3.77,0.0211942932369743
"Total I log & I log",3.78,0.0222244710812086
"Total I log & I log",3.79,0.0232797279264394
"Total I log & I log",3.8,0.02435975070871
"Total I log & I log",3.81,0.025464208844202
"Total I log & I log",3.82,0.0265927550583792
"Total I log & I log",3.83,0.0277450270575678
"Total I log & I log",3.84,0.0289206482791573
"Total I log & I log",3.85,0.0301192295177113
"Total I log & I log",3.86,0.0313403695906798
"Total I log & I log",3.87,0.032583656912785
"Total I log & I log",3.88,0.0338486700716352
"Total I log & I log",3.89,0.0351349793441952
"Total I log & I log",3.9,0.036442147178811
"Total I log & I log",3.91,0.0377697296503733
"Total I log & I log",3.92,0.039117276847745
"Total I log & I log",3.93,0.0404843342661047
"Total I log & I log",3.94,0.0418704431003369
"Total I log & I log",3.95,0.0432751415744293
"Total I log & I log",3.96,0.0446979651427168
"Total I log & I log",3.97,0.0461384477573878
"Total I log & I log",3.98,0.0475961219805213
"Total I log & I log",3.99,0.0490705201916493
"Total I log & I log",4,0.0505611746143077
"Total I log & I log",4.01,0.05206777978387
"Total I log & I log",4.02,0.0535606088389628
"Total I log & I log",4.03,0.0553680864725766
"Total I log & I log",4.04,0.0580937448155936
"Total I log & I log",4.05,0.061901413647663
"Total I log & I log",4.06,0.06659544563585
"Total I log & I log",4.07,0.0718991837844768
"Total I log & I log",4.08,0.0775913861609509
"Total I log & I log",4.09,0.0835284499837094
"Total I log & I log",4.1,0.0896250928464248
"Total I log & I log",4.11,0.0958312210678703
"Total I log & I log",4.12,0.102116696503025
"Total I log & I log",4.13,0.108460942028527
"Total I log & I log",4.14,0.114847844708342
"Total I log & I log",4.15,0.121264593827668
"Total I log & I log",4.16,0.127699604307694
"Total I log & I log",4.17,0.134142440333179
"Total I log & I log",4.18,0.140583767418973
"Total I log & I log",4.19,0.147015039572936
"Total I log & I log",4.2,0.153428411367978
"Total I log & I log",4.21,0.159816726627251
"Total I log & I log",4.22,0.166173724698438
"Total I log & I log",4.23,0.172493051704947
"Total I log & I log",4.24,0.178771182578422
"Total I log & I log",4.25,0.18500117602237
"Total I log & I log",4.26,0.191180100788577
"Total I log & I log",4.27,0.197304505843786
"Total I log & I log",4.28,0.203371072491405
"Total I log & I log",4.29,0.209376953237069
"Total I log & I log",4.3,0.215319737525427
"Total I log & I log",4.31,0.221197379370015
"Total I log & I log",4.32,0.227008253243119
"Total I log & I log",4.33,0.232750848929107
"Total I log & I log",4.34,0.238423790446159
"Total I log & I log",4.35,0.244026098166169
"Total I log & I log",4.36,0.24955703878915
"Total I log & I log",4.37,0.255016071352515
"Total I log & I log",4.38,0.260402792776296
"Total I log & I log",4.39,0.265716935565982
"Total I log & I log",4.4,0.270958365362219
"Total I log & I log",4.41,0.276127076245206
"Total I log & I log",4.42,0.281223178377654
"Total I log & I log",4.43,0.286246884387696
"Total I log & I log",4.44,0.291198496841023
"Total I log & I log",4.45,0.296078393359253
"Total I log & I log",4.46,0.300887033229465
"Total I log & I log",4.47,0.305624935930326
"Total I log & I log",4.48,0.310292673527092
"Total I log & I log",4.49,0.31489086723774
"Total I log & I log",4.5,0.319420182879149
"Total I log & I log",4.51,0.323881324988817
"Total I log & I log",4.52,0.328275031057577
"Total I log & I log",4.53,0.33260206664807
"Total I log & I log",4.54,0.336863221336578
"Total I log & I log",4.55,0.341059305106886
"Total I log & I log",4.56,0.345191145007077
"Total I log & I log",4.57,0.349259582045303
"Total I log & I log",4.58,0.353265468387551
"Total I log & I log",4.59,0.357209664845701
"Total I log & I log",4.6,0.361093038630575
"Total I log & I log",4.61,0.36491646131537
"Total I log & I log",4.62,0.368680807003083
"Total I log & I log",4.63,0.372386950672685
"Total I log & I log",4.64,0.376035766703475
"Total I log & I log",4.65,0.379628127546625
"Total I log & I log",4.66,0.383164902538172
"Total I log & I log",4.67,0.386646956863101
"Total I log & I log",4.68,0.390075150557673
"Total I log & I log",4.69,0.39345033769865
"Total I log & I log",4.7,0.396773365645597
"Total I log & I log",4.71,0.40004507441759
"Total I log & I log",4.72,0.403266296079374
"Total I log & I log",4.73,0.406437854252617
"Total I log & I log",4.74,0.409560563642938
"Total I log & I log",4.75,0.412635229683006
"Total I log & I log",4.76,0.415662648175019
"Total I log & I log",4.77,0.418643605032129
"Total I log & I log",4.78,0.421578876011464
"Total I log & I log",4.79,0.424469226538352
"Total I log & I log",4.8,0.42731541151643
"Total I log & I log",4.81,0.430118175220076
"Total I log & I log",4.82,0.432878251167362
"Total I log & I log",4.83,0.435596362068014
"Total I log & I log",4.84,0.438273219747648
"Total I log & I log",4.85,0.440909525141028
"Total I log & I log",4.86,0.443505968258617
"Total I log & I log",4.87,0.446063228216872
"Total I log & I log",4.88,0.448581973238996
"Total I log & I log",4.89,0.45106286071489
"Total I log & I log",4.9,0.453506537230242
"Total I log & I log",4.91,0.45591371019077
"Total I log & I log",4.92,0.458284886396182
"Total I log & I log",4.93,0.460620695529812
"Total I log & I log",4.94,0.46292177001111
"Total I log & I log",4.95,0.465188712864095
"Total I log & I log",4.96,0.467422105574666
"Total I log & I log",4.97,0.469622518340518
"Total I log & I log",4.98,0.471790513253872
"Total I log & I log",4.99,0.473926643715794
"Total I log & I log",5,0.476031453489945
"Total I log & I log",5.01,0.478106218591684
"Total I log & I log",5.02,0.480131685082175
"Total I log & I log",5.03,0.482215052693918
"Total I log & I log",5.04,0.484878688420243
"Total I log & I log",5.05,0.488537216041801
"Total I log & I log",5.06,0.493146017252744
"Total I log & I log",5.07,0.498383171320843
"Total I log & I log",5.08,0.503904536968514
"Total I log & I log",5.09,0.509461015809975
"Total I log & I log",5.1,0.514907462796016
"Total I log & I log",5.11,0.520172344643333
"Total I log & I log",5.12,0.52522736748517
"Total I log & I log",5.13,0.530066105300181
"Total I log & I log",5.14,0.534692262665848
"Total I log & I log",5.15,0.539114030681087
"Total I log & I log",5.16,0.543340272600173
"Total I log & I log",5.17,0.547381736811353
"Total I log & I log",5.18,0.551246935698724
"Total I log & I log",5.19,0.554945053593908
"Total I log & I log",5.2,0.558484462979303
"Total I log & I log",5.21,0.561873677446423
"Total I log & I log",5.22,0.565119672885517
"Total I log & I log",5.23,0.568229795326441
"Total I log & I log",5.24,0.571210532401412
"Total I log & I log",5.25,0.574068351153384
"Total I log & I log",5.26,0.576809001268785
"Total I log & I log",5.27,0.579438142077515
"Total I log & I log",5.28,0.581960979723439
"Total I log & I log",5.29,0.584382511547188
"Total I log & I log",5.3,0.586707367150158
"Total I log & I log",5.31,0.588940572473667
"Total I log & I log",5.32,0.591083898893074
"Total I log & I log",5.33,0.593144518968575
"Total I log & I log",5.34,0.59512398825115
"Total I log & I log",5.35,0.597026880166279
"Total I log & I log",5.36,0.598856578016804
"Total I log & I log",5.37,0.600615680329575
"Total I log & I log",5.38,0.602306356800186
"Total I log & I log",5.39,0.603932687695508
"Total I log & I log",5.4,0.60549726827217
"Total I log & I log",5.41,0.60700232009725
"Total I log & I log",5.42,0.608450359597468
"Total I log & I log",5.43,0.609843613302952
"Total I log & I log",5.44,0.611184223677153
"Total I log & I log",5.45,0.612474445463607
"Total I log & I log",5.46,0.613716074173365
"Total I log & I log",5.47,0.614911143552066
"Total I log & I log",5.48,0.616061232569809
"Total I log & I log",5.49,0.617168218071085
"Total I log & I log",5.5,0.618233492600484
"Total I log & I log",5.51,0.619258980200055
"Total I log & I log",5.52,0.620245911069084
"Total I log & I log",5.53,0.62119558665551
"Total I log & I log",5.54,0.622109416444161
"Total I log & I log",5.55,0.622988720816497
"Total I log & I log",5.56,0.623834737721507
"Total I log & I log",5.57,0.624648640461822
"Total I log & I log",5.58,0.62543154930611
"Total I log & I log",5.59,0.626184537065122
"Total I log & I log",5.6,0.626908631857304
"Total I log & I log",5.61,0.627604819107797
"Total I log & I log",5.62,0.628274043487176
"Total I log & I log",5.63,0.628917153065811
"Total I log & I log",5.64,0.629535035243933
"Total I log & I log",5.65,0.630128604911318
"Total I log & I log",5.66,0.630698665335039
"Total I log & I log",5.67,0.63124596773162
"Total I log & I log",5.68,0.631771228685574
"Total I log & I log",5.69,0.632275150336781
"Total I log & I log",5.7,0.632758417112211
"Total I log & I log",5.71,0.633221691300412
"Total I log & I log",5.72,0.633665605190681
"Total I log & I log",5.73,0.634090765471396
"Total I log & I log",5.74,0.634497758359343
"Total I log & I log",5.75,0.634887150263619
"Total I log & I log",5.76,0.635259486563688
"Total I log & I log",5.77,0.635615291859815
"Total I log & I log",5.78,0.635955071712546
"Total I log & I log",5.79,0.636279314195676
"Total I log & I log",5.8,0.63658848914061
"Total I log & I log",5.81,0.636883053264403
"Total I log & I log",5.82,0.637163445873845
"Total I log & I log",5.83,0.637430089897006
"Total I log & I log",5.84,0.637683394121502
"Total I log & I log",5.85,0.637923754171432
"Total I log & I log",5.86,0.638151552570099
"Total I log & I log",5.87,0.638367158917064
"Total I log & I log",5.88,0.63857093043922
"Total I log & I log",5.89,0.638763213148719
"Total I log & I log",5.9,0.638944340887881
"Total I log & I log",5.91,0.639114636553539
"Total I log & I log",5.92,0.63927441322198
"Total I log & I log",5.93,0.639423974299358
"Total I log & I log",5.94,0.639563613369842
"Total I log & I log",5.95,0.639693614452785
"Total I log & I log",5.96,0.639814252588444
"Total I log & I log",5.97,0.639925794340213
"Total I log & I log",5.98,0.64002849806889
"Total I log & I log",5.99,0.640122614134431
"Total I log & I log",6,0.640208385162622
"Total I log & I log",6.01,0.640286296482362
"Total I log & I log",6.02,0.64035457208742
